id,label,transliter_kmu2010,name,is_uppercase,type,is_alternate,top,bottom,left,right,height,width,filename,btop,bbottom,bleft,bright
509,ф,f,f,False,italic,False,55,143,47,152,88,105,glyphs/f-0.png,48.0,96.0,54.0,143.0
510,ф,f,f,False,italic,False,56,142,48,150,86,102,glyphs/f-1.png,48.0,96.0,54.0,143.0
511,ф,f,f,False,italic,False,54,145,42,156,91,114,glyphs/f-2.png,44.0,111.0,53.0,144.0
512,ф,f,f,False,italic,False,59,140,41,157,81,116,glyphs/f-3.png,40.0,106.0,58.0,138.0
513,ф,f,f,False,italic,False,56,142,42,157,86,115,glyphs/f-4.png,45.0,113.0,58.0,139.0
514,ф,f,f,False,italic,False,58,140,48,151,82,103,glyphs/f-5.png,46.0,105.0,56.0,141.0
515,ф,f,f,False,italic,False,63,136,41,158,73,117,glyphs/f-6.png,40.0,92.0,60.0,135.0
516,ф,f,f,False,italic,False,58,140,46,153,82,107,glyphs/f-7.png,40.0,99.0,60.0,137.0
517,ф,f,f,False,italic,False,58,140,44,155,82,111,glyphs/f-8.png,48.0,104.0,63.0,136.0
518,ф,f,f,False,italic,False,54,144,44,154,90,110,glyphs/f-9.png,47.0,100.0,58.0,139.0
519,ф,f,f,False,italic,False,59,139,49,150,80,101,glyphs/f-10.png,48.0,97.0,61.0,136.0
520,ф,f,f,False,italic,False,71,127,46,152,56,106,glyphs/f-11.png,46.0,95.0,69.0,128.0
521,ф,f,f,False,italic,False,66,133,45,153,67,108,glyphs/f-12.png,46.0,92.0,69.0,134.0
522,ф,f,f,False,italic,False,53,146,56,143,93,87,glyphs/f-13.png,55.0,114.0,55.0,140.0
523,ф,f,f,False,italic,False,35,164,51,147,129,96,glyphs/f-14.png,54.0,109.0,47.0,152.0
524,ф,f,f,False,italic,False,46,152,58,141,106,83,glyphs/f-15.png,58.0,112.0,52.0,147.0
525,ф,f,f,False,italic,False,43,155,45,154,112,109,glyphs/f-16.png,51.0,118.0,48.0,150.0
526,ф,f,f,False,italic,False,48,151,42,156,103,114,glyphs/f-17.png,41.0,104.0,54.0,143.0
527,х,kh,kh,False,italic,False,52,147,55,143,95,88,glyphs/kh-0.png,57.0,132.0,53.0,137.0
528,х,kh,kh,False,italic,False,55,144,61,138,89,77,glyphs/kh-1.png,62.0,138.0,61.0,140.0
529,х,kh,kh,False,italic,False,53,145,62,137,92,75,glyphs/kh-2.png,63.0,134.0,56.0,141.0
530,х,kh,kh,False,italic,False,56,143,54,144,87,90,glyphs/kh-3.png,57.0,141.0,57.0,132.0
531,х,kh,kh,False,italic,False,57,142,62,136,85,74,glyphs/kh-4.png,62.0,133.0,56.0,140.0
532,х,kh,kh,False,italic,False,48,150,66,133,102,67,glyphs/kh-5.png,66.0,133.0,49.0,147.0
533,х,kh,kh,False,italic,False,58,141,58,141,83,83,glyphs/kh-6.png,60.0,141.0,62.0,133.0
534,х,kh,kh,False,italic,False,61,137,48,150,76,102,glyphs/kh-7.png,52.0,149.0,64.0,127.0
535,х,kh,kh,False,italic,False,50,148,50,149,98,99,glyphs/kh-8.png,51.0,144.0,51.0,138.0
536,х,kh,kh,False,italic,False,63,136,35,164,73,129,glyphs/kh-9.png,42.0,140.0,65.0,136.0
537,х,kh,kh,False,italic,False,63,136,57,142,73,85,glyphs/kh-10.png,61.0,142.0,67.0,133.0
538,х,kh,kh,False,italic,False,60,139,53,145,79,92,glyphs/kh-11.png,64.0,140.0,62.0,133.0
539,х,kh,kh,False,italic,False,57,142,65,134,85,69,glyphs/kh-12.png,65.0,131.0,59.0,136.0
540,х,kh,kh,False,italic,False,52,146,61,137,94,76,glyphs/kh-13.png,64.0,131.0,56.0,139.0
541,х,kh,kh,False,italic,False,59,140,58,140,81,82,glyphs/kh-14.png,59.0,136.0,60.0,140.0
542,х,kh,kh,False,italic,False,51,147,53,145,96,92,glyphs/kh-15.png,64.0,140.0,56.0,144.0
543,х,kh,kh,False,italic,False,46,153,41,157,107,116,glyphs/kh-16.png,50.0,149.0,54.0,143.0
544,х,kh,kh,False,italic,False,64,134,63,135,70,72,glyphs/kh-17.png,65.0,135.0,65.0,131.0
545,х,kh,kh,False,italic,False,49,149,56,143,100,87,glyphs/kh-18.png,60.0,139.0,51.0,137.0
546,х,kh,kh,False,italic,False,40,158,60,139,118,79,glyphs/kh-19.png,60.0,138.0,41.0,131.0
547,п,p,p,False,italic,False,60,138,60,138,78,78,glyphs/p-18.png,59.0,137.0,58.0,130.0
548,ц,ts,ts,False,italic,False,58,141,44,154,83,110,glyphs/ts-0.png,45.0,109.0,58.0,133.0
549,ц,ts,ts,False,italic,False,68,131,48,150,63,102,glyphs/ts-2.png,48.0,103.0,65.0,131.0
550,ц,ts,ts,False,italic,False,70,129,47,152,59,105,glyphs/ts-4.png,52.0,111.0,68.0,125.0
551,ц,ts,ts,False,italic,False,63,135,53,145,72,92,glyphs/ts-5.png,56.0,114.0,67.0,114.0
552,ц,ts,ts,False,italic,False,62,136,66,132,74,66,glyphs/ts-6.png,67.0,118.0,61.0,122.0
553,ц,ts,ts,False,italic,False,71,128,57,141,57,84,glyphs/ts-7.png,58.0,112.0,72.0,124.0
554,ц,ts,ts,False,italic,False,72,126,70,129,54,59,glyphs/ts-8.png,69.0,121.0,73.0,126.0
555,ц,ts,ts,False,italic,False,70,128,74,125,58,51,glyphs/ts-9.png,71.0,126.0,70.0,127.0
556,ц,ts,ts,False,italic,False,65,134,68,131,69,63,glyphs/ts-10.png,66.0,117.0,65.0,122.0
557,ц,ts,ts,False,italic,False,64,135,39,160,71,121,glyphs/ts-11.png,38.0,103.0,63.0,131.0
558,ц,ts,ts,False,italic,False,64,135,57,142,71,85,glyphs/ts-12.png,58.0,108.0,64.0,123.0
559,ц,ts,ts,False,italic,False,73,126,62,137,53,75,glyphs/ts-13.png,63.0,109.0,74.0,124.0
560,ч,ch,ch,False,italic,False,75,123,65,134,48,69,glyphs/ch-0.png,64.0,132.0,75.0,122.0
561,ч,ch,ch,False,italic,False,73,125,62,136,52,74,glyphs/ch-1.png,63.0,139.0,72.0,125.0
562,ч,ch,ch,False,italic,False,60,138,64,134,78,70,glyphs/ch-2.png,62.0,133.0,59.0,131.0
563,ч,ch,ch,False,italic,False,67,132,72,127,65,55,glyphs/ch-3.png,73.0,128.0,66.0,124.0
564,ч,ch,ch,False,italic,False,59,140,65,133,81,68,glyphs/ch-4.png,68.0,133.0,60.0,132.0
565,ч,ch,ch,False,italic,False,75,123,64,135,48,71,glyphs/ch-5.png,64.0,133.0,71.0,124.0
566,ч,ch,ch,False,italic,False,70,128,60,139,58,79,glyphs/ch-6.png,63.0,136.0,71.0,126.0
567,ч,ch,ch,False,italic,False,72,127,67,132,55,65,glyphs/ch-7.png,67.0,130.0,70.0,121.0
568,ч,ch,ch,False,italic,False,76,123,59,139,47,80,glyphs/ch-8.png,59.0,138.0,75.0,121.0
569,ч,ch,ch,False,italic,False,68,130,61,138,62,77,glyphs/ch-9.png,61.0,139.0,71.0,124.0
570,ч,ch,ch,False,italic,False,63,136,62,137,73,75,glyphs/ch-10.png,58.0,135.0,71.0,134.0
571,ч,ch,ch,False,italic,False,74,124,63,135,50,72,glyphs/ch-13.png,60.0,135.0,74.0,124.0
572,ч,ch,ch,False,italic,False,79,119,63,135,40,72,glyphs/ch-14.png,62.0,132.0,77.0,117.0
573,ч,ch,ch,False,italic,False,58,141,67,131,83,64,glyphs/ch-15.png,65.0,130.0,59.0,132.0
574,ч,ch,ch,False,italic,False,64,134,60,139,70,79,glyphs/ch-16.png,58.0,139.0,62.0,127.0
575,ч,ch,ch,False,italic,False,61,138,60,138,77,78,glyphs/ch-17.png,58.0,139.0,62.0,127.0
576,ч,ch,ch,False,italic,False,64,134,57,141,70,84,glyphs/ch-18.png,58.0,140.0,65.0,126.0
577,ч,ch,ch,False,italic,False,65,133,55,144,68,89,glyphs/ch-19.png,56.0,141.0,66.0,127.0
578,ш,sh,sh,False,italic,False,51,147,70,128,96,58,glyphs/sh-0.png,67.0,123.0,57.0,135.0
579,ш,sh,sh,False,italic,False,56,143,63,136,87,73,glyphs/sh-1.png,66.0,120.0,58.0,137.0
580,ш,sh,sh,False,italic,False,56,142,60,138,86,78,glyphs/sh-2.png,60.0,114.0,54.0,136.0
581,ш,sh,sh,False,italic,False,53,146,57,141,93,84,glyphs/sh-3.png,56.0,117.0,52.0,135.0
582,ш,sh,sh,False,italic,False,62,137,72,127,75,55,glyphs/sh-4.png,69.0,124.0,63.0,134.0
583,ш,sh,sh,False,italic,False,52,147,63,135,95,72,glyphs/sh-5.png,65.0,134.0,54.0,140.0
584,ш,sh,sh,False,italic,False,38,161,72,127,123,55,glyphs/sh-6.png,70.0,126.0,39.0,149.0
585,ш,sh,sh,False,italic,False,48,150,76,122,102,46,glyphs/sh-7.png,76.0,122.0,52.0,144.0
586,ш,sh,sh,False,italic,False,52,147,71,128,95,57,glyphs/sh-8.png,70.0,125.0,54.0,137.0
587,ш,sh,sh,False,italic,False,47,151,77,122,104,45,glyphs/sh-9.png,76.0,119.0,50.0,141.0
588,ш,sh,sh,False,italic,False,57,141,70,129,84,59,glyphs/sh-12.png,71.0,133.0,57.0,137.0
589,ш,sh,sh,False,italic,False,47,152,71,128,105,57,glyphs/sh-13.png,68.0,128.0,47.0,145.0
590,ш,sh,sh,False,italic,False,60,138,68,130,78,62,glyphs/sh-14.png,68.0,120.0,60.0,131.0
591,ш,sh,sh,False,italic,False,54,145,75,123,91,48,glyphs/sh-15.png,71.0,120.0,50.0,135.0
592,ш,sh,sh,False,italic,False,50,148,74,125,98,51,glyphs/sh-16.png,74.0,124.0,50.0,133.0
593,ш,sh,sh,False,italic,False,52,146,67,132,94,65,glyphs/sh-17.png,64.0,127.0,54.0,138.0
594,ш,sh,sh,False,italic,False,51,147,64,134,96,70,glyphs/sh-18.png,62.0,123.0,49.0,135.0
595,щ,shch,shch,False,italic,False,58,141,56,142,83,86,glyphs/shch-0.png,56.0,100.0,57.0,133.0
596,щ,shch,shch,False,italic,False,38,161,53,145,123,92,glyphs/shch-2.png,52.0,99.0,37.0,138.0
597,щ,shch,shch,False,italic,False,57,142,51,147,85,96,glyphs/shch-3.png,49.0,99.0,54.0,144.0
598,щ,shch,shch,False,italic,False,51,148,49,150,97,101,glyphs/shch-4.png,49.0,100.0,52.0,136.0
599,щ,shch,shch,False,italic,False,53,145,49,150,92,101,glyphs/shch-5.png,45.0,90.0,54.0,134.0
600,щ,shch,shch,False,italic,False,55,143,46,152,88,106,glyphs/shch-6.png,50.0,83.0,61.0,133.0
601,щ,shch,shch,False,italic,False,57,142,44,155,85,111,glyphs/shch-7.png,43.0,85.0,57.0,141.0
602,щ,shch,shch,False,italic,False,52,147,58,141,95,83,glyphs/shch-8.png,61.0,112.0,58.0,143.0
603,щ,shch,shch,False,italic,False,55,144,45,153,89,108,glyphs/shch-9.png,48.0,99.0,56.0,140.0
604,щ,shch,shch,False,italic,False,51,147,43,155,96,112,glyphs/shch-10.png,45.0,99.0,54.0,145.0
605,щ,shch,shch,False,italic,False,51,148,48,151,97,103,glyphs/shch-11.png,45.0,99.0,54.0,145.0
606,щ,shch,shch,False,italic,False,26,173,60,139,147,79,glyphs/shch-12.png,60.0,104.0,28.0,136.0
607,щ,shch,shch,False,italic,False,45,153,51,148,108,97,glyphs/shch-13.png,50.0,104.0,46.0,137.0
608,щ,shch,shch,False,italic,False,39,160,55,144,121,89,glyphs/shch-14.png,55.0,100.0,38.0,149.0
609,щ,shch,shch,False,italic,False,33,166,49,149,133,100,glyphs/shch-15.png,47.0,99.0,35.0,150.0
610,щ,shch,shch,False,italic,False,39,160,55,143,121,88,glyphs/shch-16.png,51.0,97.0,45.0,146.0
611,щ,shch,shch,False,italic,False,49,149,64,134,100,70,glyphs/shch-17.png,62.0,112.0,48.0,143.0
612,щ,shch,shch,False,italic,False,40,158,61,138,118,77,glyphs/shch-18.png,59.0,113.0,41.0,151.0
613,щ,shch,shch,False,italic,False,41,158,59,139,117,80,glyphs/shch-19.png,52.0,109.0,36.0,150.0
614,ь,',soft_sign,False,italic,False,74,124,64,135,50,71,glyphs/soft_sign-0.png,61.0,136.0,73.0,125.0
615,ь,',soft_sign,False,italic,False,80,119,65,133,39,68,glyphs/soft_sign-1.png,65.0,132.0,81.0,119.0
616,ь,',soft_sign,False,italic,False,78,120,64,135,42,71,glyphs/soft_sign-2.png,62.0,135.0,78.0,121.0
617,ь,',soft_sign,False,italic,False,73,125,56,143,52,87,glyphs/soft_sign-3.png,55.0,143.0,79.0,123.0
618,ь,',soft_sign,False,italic,False,84,115,61,138,31,77,glyphs/soft_sign-4.png,60.0,139.0,87.0,115.0
619,ь,',soft_sign,False,italic,False,78,121,57,142,43,85,glyphs/soft_sign-5.png,60.0,140.0,80.0,120.0
620,ь,',soft_sign,False,italic,False,72,126,59,139,54,80,glyphs/soft_sign-6.png,59.0,139.0,77.0,125.0
621,ь,',soft_sign,False,italic,False,79,119,59,139,40,80,glyphs/soft_sign-7.png,60.0,139.0,80.0,119.0
622,ь,',soft_sign,False,italic,False,64,135,66,132,71,66,glyphs/soft_sign-8.png,62.0,132.0,67.0,134.0
623,ь,',soft_sign,False,italic,False,69,129,64,135,60,71,glyphs/soft_sign-9.png,62.0,133.0,69.0,129.0
624,ь,',soft_sign,False,italic,False,75,124,63,135,49,72,glyphs/soft_sign-10.png,59.0,135.0,76.0,121.0
625,ь,',soft_sign,False,italic,False,70,129,57,141,59,84,glyphs/soft_sign-11.png,57.0,142.0,72.0,123.0
626,ь,',soft_sign,False,italic,False,72,126,63,136,54,73,glyphs/soft_sign-12.png,63.0,135.0,73.0,125.0
627,ь,',soft_sign,False,italic,False,77,122,59,140,45,81,glyphs/soft_sign-13.png,62.0,137.0,79.0,118.0
628,ь,',soft_sign,False,italic,False,74,124,55,143,50,88,glyphs/soft_sign-14.png,56.0,142.0,75.0,123.0
629,ь,',soft_sign,False,italic,False,72,126,65,134,54,69,glyphs/soft_sign-15.png,67.0,134.0,72.0,124.0
630,ь,',soft_sign,False,italic,False,70,129,60,138,59,78,glyphs/soft_sign-16.png,60.0,138.0,73.0,124.0
631,ь,',soft_sign,False,italic,False,66,132,69,130,66,61,glyphs/soft_sign-17.png,73.0,131.0,71.0,128.0
632,ю,yu,yu,False,italic,False,48,151,63,136,103,73,glyphs/yu-0.png,64.0,133.0,59.0,141.0
633,ю,yu,yu,False,italic,False,54,144,62,136,90,74,glyphs/yu-1.png,64.0,133.0,59.0,141.0
634,ю,yu,yu,False,italic,False,61,138,62,136,77,74,glyphs/yu-2.png,64.0,133.0,59.0,141.0
635,ю,yu,yu,False,italic,False,56,142,58,141,86,83,glyphs/yu-3.png,61.0,140.0,56.0,141.0
636,ю,yu,yu,False,italic,False,51,148,64,135,97,71,glyphs/yu-4.png,61.0,135.0,52.0,147.0
637,ю,yu,yu,False,italic,False,69,129,73,126,60,53,glyphs/yu-5.png,70.0,131.0,67.0,130.0
638,ю,yu,yu,False,italic,False,62,137,75,123,75,48,glyphs/yu-6.png,71.0,129.0,62.0,137.0
639,ю,yu,yu,False,italic,False,52,146,66,132,94,66,glyphs/yu-7.png,70.0,133.0,50.0,145.0
640,ю,yu,yu,False,italic,False,57,142,67,131,85,64,glyphs/yu-8.png,66.0,131.0,56.0,142.0
641,ю,yu,yu,False,italic,False,63,135,63,136,72,73,glyphs/yu-9.png,64.0,135.0,62.0,135.0
642,ю,yu,yu,False,italic,False,60,138,64,135,78,71,glyphs/yu-10.png,70.0,131.0,60.0,137.0
643,ю,yu,yu,False,italic,False,54,145,57,141,91,84,glyphs/yu-11.png,59.0,133.0,55.0,143.0
644,ю,yu,yu,False,italic,False,51,148,60,139,97,79,glyphs/yu-12.png,60.0,141.0,50.0,149.0
645,ю,yu,yu,False,italic,False,46,152,70,129,106,59,glyphs/yu-13.png,70.0,130.0,47.0,149.0
646,ю,yu,yu,False,italic,False,39,160,68,131,121,63,glyphs/yu-14.png,69.0,128.0,38.0,159.0
647,ю,yu,yu,False,italic,False,61,137,70,128,76,58,glyphs/yu-15.png,65.0,126.0,62.0,137.0
648,ю,yu,yu,False,italic,False,63,136,65,133,73,68,glyphs/yu-16.png,65.0,129.0,63.0,136.0
649,ю,yu,yu,False,italic,False,54,145,64,135,91,71,glyphs/yu-17.png,60.0,131.0,54.0,143.0
650,ю,yu,yu,False,italic,False,49,149,69,129,100,60,glyphs/yu-18.png,66.0,130.0,51.0,148.0
651,ю,yu,yu,False,italic,False,52,147,66,133,95,67,glyphs/yu-19.png,66.0,130.0,51.0,148.0
652,я,ya,ya,False,italic,False,58,141,57,142,83,85,glyphs/ya-0.png,56.0,142.0,58.0,130.0
653,я,ya,ya,False,italic,False,64,135,60,138,71,78,glyphs/ya-1.png,61.0,137.0,64.0,119.0
654,я,ya,ya,False,italic,False,58,140,56,143,82,87,glyphs/ya-2.png,57.0,142.0,61.0,125.0
655,я,ya,ya,False,italic,False,63,135,50,149,72,99,glyphs/ya-3.png,51.0,142.0,68.0,133.0
656,я,ya,ya,False,italic,False,60,138,47,152,78,105,glyphs/ya-4.png,45.0,150.0,62.0,138.0
657,я,ya,ya,False,italic,False,63,136,59,139,73,80,glyphs/ya-5.png,61.0,140.0,63.0,120.0
658,я,ya,ya,False,italic,False,59,139,49,149,80,100,glyphs/ya-6.png,48.0,133.0,67.0,128.0
659,я,ya,ya,False,italic,False,49,149,50,149,100,99,glyphs/ya-7.png,51.0,141.0,54.0,119.0
660,я,ya,ya,False,italic,False,52,146,58,140,94,82,glyphs/ya-9.png,64.0,139.0,51.0,141.0
661,я,ya,ya,False,italic,False,53,145,56,143,92,87,glyphs/ya-10.png,59.0,140.0,53.0,139.0
662,я,ya,ya,False,italic,False,55,143,60,139,88,79,glyphs/ya-11.png,60.0,139.0,60.0,142.0
663,я,ya,ya,False,italic,False,62,136,55,144,74,89,glyphs/ya-12.png,59.0,143.0,64.0,131.0
664,я,ya,ya,False,italic,False,63,136,64,135,73,71,glyphs/ya-13.png,65.0,134.0,67.0,126.0
665,я,ya,ya,False,italic,False,53,145,59,140,92,81,glyphs/ya-14.png,62.0,128.0,57.0,132.0
666,я,ya,ya,False,italic,False,68,130,57,141,62,84,glyphs/ya-15.png,54.0,135.0,68.0,127.0
667,я,ya,ya,False,italic,False,60,139,52,146,79,94,glyphs/ya-16.png,54.0,144.0,61.0,126.0
668,я,ya,ya,False,italic,False,62,136,57,141,74,84,glyphs/ya-17.png,59.0,138.0,65.0,128.0
669,я,ya,ya,False,italic,False,58,140,58,140,82,82,glyphs/ya-18.png,60.0,140.0,61.0,132.0
670,я,ya,ya,False,italic,False,46,153,58,141,107,83,glyphs/ya-19.png,58.0,130.0,54.0,140.0
671,ц,ts,ts,False,italic,False,65,134,43,155,69,112,glyphs/ts-14.png,45.0,104.0,63.0,133.0
672,ц,ts,ts,False,italic,False,64,135,68,131,71,63,glyphs/ts-15.png,66.0,114.0,64.0,121.0
673,ц,ts,ts,False,italic,False,64,135,62,137,71,75,glyphs/ts-16.png,62.0,107.0,67.0,124.0
674,ц,ts,ts,False,italic,False,58,141,45,154,83,109,glyphs/ts-17.png,47.0,93.0,58.0,135.0
675,ц,ts,ts,False,italic,False,42,157,51,147,115,96,glyphs/ts-18.png,51.0,104.0,45.0,138.0
676,ц,ts,ts,False,italic,False,47,151,45,154,104,109,glyphs/ts-19.png,44.0,99.0,49.0,115.0
677,в,v,v,False,italic,False,71,127,48,150,56,102,glyphs/v-19.png,99.0,150.0,73.0,127.0
678,и,y,y,False,italic,False,57,142,71,128,85,57,glyphs/y-18.png,71.0,128.0,57.0,134.0
679,и,y,y,False,italic,False,55,144,68,130,89,62,glyphs/y-19.png,67.0,130.0,54.0,139.0
680,м,m,m,False,italic,False,53,146,62,136,93,74,glyphs/m-19.png,61.0,135.0,54.0,143.0
681,н,n,n,False,italic,False,58,141,66,133,83,67,glyphs/n-19.png,64.0,131.0,57.0,128.0
682,п,p,p,False,italic,False,60,139,60,138,79,78,glyphs/p-19.png,65.0,129.0,71.0,120.0
683,о,o,o,False,italic,False,60,139,68,130,79,62,glyphs/o-19.png,67.0,129.0,60.0,138.0
684,с,s,s,False,italic,False,71,126,64,135,55,71,glyphs/s-19.png,62.0,136.0,72.0,124.0
685,ф,f,f,False,italic,False,54,145,60,139,91,79,glyphs/f-18.png,62.0,115.0,56.0,145.0
686,ф,f,f,False,italic,False,45,154,51,148,109,97,glyphs/f-19.png,51.0,115.0,45.0,153.0
687,А,a,a,True,italic,False,51,148,47,152,97,105,glyphs/a-21.png,96.0,151.0,56.0,143.0
688,А,a,a,True,italic,False,58,141,47,151,83,104,glyphs/a-22.png,96.0,150.0,64.0,130.0
689,А,a,a,True,italic,False,59,139,47,151,80,104,glyphs/a-23.png,97.0,152.0,61.0,135.0
690,А,a,a,True,italic,False,44,154,43,155,110,112,glyphs/a-24.png,99.0,153.0,55.0,150.0
691,А,a,a,True,italic,False,54,144,37,162,90,125,glyphs/a-25.png,109.0,158.0,66.0,141.0
692,А,a,a,True,italic,False,57,142,46,152,85,106,glyphs/a-26.png,102.0,154.0,57.0,140.0
693,А,a,a,True,italic,False,53,146,43,156,93,113,glyphs/a-27.png,103.0,155.0,56.0,133.0
694,А,a,a,True,italic,False,58,141,46,153,83,107,glyphs/a-28.png,105.0,157.0,59.0,134.0
695,А,a,a,True,italic,False,55,143,43,156,88,113,glyphs/a-29.png,109.0,158.0,60.0,136.0
696,А,a,a,True,italic,False,50,149,27,172,99,145,glyphs/a-30.png,120.0,172.0,55.0,137.0
697,А,a,a,True,italic,False,58,140,44,155,82,111,glyphs/a-31.png,106.0,155.0,59.0,132.0
698,А,a,a,True,italic,False,50,149,45,153,99,108,glyphs/a-32.png,105.0,153.0,50.0,144.0
699,А,a,a,True,italic,False,44,154,47,152,110,105,glyphs/a-33.png,104.0,148.0,43.0,146.0
700,А,a,a,True,italic,False,57,142,54,145,85,91,glyphs/a-34.png,95.0,145.0,60.0,138.0
701,А,a,a,True,italic,False,55,144,42,157,89,115,glyphs/a-35.png,113.0,153.0,57.0,141.0
702,А,a,a,True,italic,False,64,134,52,146,70,94,glyphs/a-36.png,96.0,146.0,60.0,134.0
703,А,a,a,True,italic,False,57,141,34,165,84,131,glyphs/a-37.png,104.0,165.0,55.0,139.0
704,А,a,a,True,italic,False,53,145,38,160,92,122,glyphs/a-38.png,107.0,154.0,54.0,145.0
705,А,a,a,True,italic,False,18,180,38,160,162,122,glyphs/a-39.png,100.0,148.0,19.0,114.0
706,А,a,a,True,italic,False,58,141,41,158,83,117,glyphs/a-40.png,99.0,158.0,59.0,140.0
707,Б,b,b,True,italic,False,47,152,36,163,105,127,glyphs/b-21.png,91.0,147.0,64.0,149.0
708,Б,b,b,True,italic,False,44,154,44,155,110,111,glyphs/b-22.png,93.0,154.0,45.0,136.0
709,Б,b,b,True,italic,False,42,156,44,155,114,111,glyphs/b-23.png,89.0,153.0,52.0,146.0
710,Б,b,b,True,italic,False,46,153,40,158,107,118,glyphs/b-24.png,78.0,154.0,48.0,140.0
711,Б,b,b,True,italic,False,51,147,43,156,96,113,glyphs/b-25.png,95.0,154.0,56.0,137.0
712,Б,b,b,True,italic,False,47,151,35,163,104,128,glyphs/b-26.png,100.0,157.0,61.0,134.0
713,Б,b,b,True,italic,False,34,165,27,171,131,144,glyphs/b-27.png,99.0,168.0,55.0,144.0
714,Б,b,b,True,italic,False,42,156,37,161,114,124,glyphs/b-28.png,85.0,161.0,62.0,150.0
715,Б,b,b,True,italic,False,50,148,38,161,98,123,glyphs/b-29.png,83.0,151.0,65.0,147.0
716,Б,b,b,True,italic,False,44,154,42,157,110,115,glyphs/b-30.png,95.0,150.0,43.0,148.0
717,Б,b,b,True,italic,False,41,157,33,165,116,132,glyphs/b-31.png,95.0,154.0,53.0,149.0
718,Б,b,b,True,italic,False,43,155,35,163,112,128,glyphs/b-32.png,110.0,163.0,57.0,143.0
719,Б,b,b,True,italic,False,42,156,40,158,114,118,glyphs/b-33.png,82.0,156.0,66.0,148.0
720,Б,b,b,True,italic,False,57,141,41,158,84,117,glyphs/b-34.png,93.0,149.0,59.0,140.0
721,Б,b,b,True,italic,False,50,149,32,167,99,135,glyphs/b-35.png,90.0,158.0,63.0,149.0
722,Б,b,b,True,italic,False,45,154,47,151,109,104,glyphs/b-36.png,100.0,151.0,48.0,139.0
723,Б,b,b,True,italic,False,54,144,42,157,90,115,glyphs/b-37.png,79.0,153.0,62.0,144.0
724,Б,b,b,True,italic,False,58,140,42,156,82,114,glyphs/b-38.png,91.0,155.0,66.0,133.0
725,Б,b,b,True,italic,False,59,139,38,160,80,122,glyphs/b-39.png,105.0,159.0,68.0,139.0
726,Б,b,b,True,italic,False,63,136,32,166,73,134,glyphs/b-40.png,88.0,158.0,57.0,136.0
727,Б,b,b,True,italic,True,40,158,41,157,118,116,glyphs/b-41.png,97.0,157.0,48.0,131.0
728,Б,b,b,True,italic,True,54,145,28,171,91,143,glyphs/b-42.png,103.0,167.0,69.0,145.0
729,Б,b,b,True,italic,True,55,143,31,167,88,136,glyphs/b-43.png,90.0,162.0,64.0,143.0
730,Б,b,b,True,italic,True,42,156,26,173,114,147,glyphs/b-44.png,93.0,169.0,57.0,143.0
731,Б,b,b,True,italic,True,45,153,29,170,108,141,glyphs/b-45.png,91.0,167.0,55.0,139.0
732,Б,b,b,True,italic,True,63,136,34,164,73,130,glyphs/b-46.png,103.0,163.0,70.0,137.0
733,Б,b,b,True,italic,True,50,148,32,166,98,134,glyphs/b-47.png,98.0,164.0,52.0,125.0
734,Б,b,b,True,italic,True,68,130,36,163,62,127,glyphs/b-48.png,108.0,164.0,69.0,132.0
735,Б,b,b,True,italic,True,54,144,44,154,90,110,glyphs/b-49.png,99.0,153.0,66.0,145.0
736,Б,b,b,True,italic,True,52,146,37,162,94,125,glyphs/b-50.png,97.0,161.0,52.0,131.0
737,Б,b,b,True,italic,True,49,150,32,167,101,135,glyphs/b-51.png,92.0,166.0,48.0,129.0
738,Б,b,b,True,italic,True,50,148,29,170,98,141,glyphs/b-52.png,92.0,169.0,69.0,149.0
739,Б,b,b,True,italic,True,55,144,30,168,89,138,glyphs/b-53.png,99.0,168.0,55.0,129.0
740,Б,b,b,True,italic,True,52,147,42,157,95,115,glyphs/b-54.png,98.0,155.0,54.0,140.0
741,Б,b,b,True,italic,True,54,145,36,162,91,126,glyphs/b-55.png,76.0,153.0,58.0,144.0
742,Б,b,b,True,italic,True,55,143,46,152,88,106,glyphs/b-56.png,106.0,153.0,57.0,142.0
743,Б,b,b,True,italic,True,57,142,44,154,85,110,glyphs/b-57.png,91.0,153.0,57.0,127.0
744,Б,b,b,True,italic,True,60,138,38,161,78,123,glyphs/b-58.png,100.0,160.0,63.0,138.0
745,Б,b,b,True,italic,True,49,150,41,158,101,117,glyphs/b-59.png,94.0,159.0,67.0,151.0
746,Б,b,b,True,italic,True,59,139,33,166,80,133,glyphs/b-60.png,114.0,165.0,70.0,140.0
747,В,v,v,True,italic,False,49,149,53,146,100,93,glyphs/v-21.png,99.0,146.0,60.0,149.0
748,В,v,v,True,italic,False,52,147,35,163,95,128,glyphs/v-22.png,97.0,160.0,50.0,147.0
749,В,v,v,True,italic,False,54,145,39,160,91,121,glyphs/v-23.png,94.0,159.0,55.0,145.0
750,В,v,v,True,italic,False,55,144,39,160,89,121,glyphs/v-24.png,97.0,160.0,64.0,145.0
751,В,v,v,True,italic,False,50,149,36,162,99,126,glyphs/v-25.png,94.0,161.0,67.0,149.0
752,В,v,v,True,italic,False,52,146,42,157,94,115,glyphs/v-26.png,90.0,155.0,65.0,145.0
753,В,v,v,True,italic,False,46,152,38,160,106,122,glyphs/v-27.png,99.0,159.0,59.0,151.0
